season,player,pos,age,team_id,g,gs,mp_per_g,fg_per_g,fga_per_g,fg_pct,fg3_per_g,fg3a_per_g,fg3_pct,fg2_per_g,fg2a_per_g,fg2_pct,efg_pct,ft_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g,ast_pct,blk_pct,bpm,dbpm,drb_pct,dws,fg3a_per_fga_pct,fta_per_fga_pct,mp,obpm,orb_pct,ows,per,stl_pct,tov_pct,trb_pct,ts_pct,usg_pct,vorp,ws,ws_per_48,champion
1995,Vincent Askew,SG,28,SEA,4,0.0,23.3,3.0,7.3,0.414,1.0,1.3,0.8,2.0,6.0,0.333,0.483,0.5,0.8,0.667,2.8,1.0,3.8,2.0,0.8,0.0,0.8,3.5,7.5,14.0,0.0,-0.3,-0.9,5.4,0.1,0.172,0.103,93.0,0.6,14.5,0.1,12.2,1.8,9.0,10.0,0.495,16.3,0.0,0.2,0.114,False
1995,B.J. Armstrong,PG,27,CHI,10,10.0,28.8,3.6,7.9,0.456,1.3,2.9,0.448,2.3,5.0,0.46,0.538,1.8,2.2,0.818,0.4,1.4,1.8,2.7,0.6,0.0,0.6,2.1,10.3,14.7,0.0,1.4,0.0,5.8,0.1,0.367,0.278,288.0,1.4,1.8,0.6,13.0,1.1,6.3,3.8,0.581,15.2,0.2,0.8,0.126,False
1995,Greg Anthony,PG,27,NYK,11,0.0,12.3,1.4,3.5,0.395,0.6,2.1,0.304,0.7,1.4,0.533,0.487,0.9,1.0,0.909,0.2,0.7,0.9,1.4,0.2,0.2,0.5,2.5,4.3,19.2,1.3,-2.7,-0.4,7.6,0.2,0.605,0.289,135.0,-2.3,2.0,0.2,9.9,0.8,12.3,4.9,0.549,17.8,0.0,0.4,0.126,False
1995,Willie Anderson,SG,28,SAS,11,0.0,8.8,0.8,1.8,0.45,0.0,0.1,0.0,0.8,1.7,0.474,0.45,0.2,0.3,0.667,0.5,0.6,1.1,0.9,0.5,0.0,0.7,1.1,1.8,16.2,0.0,-2.8,1.5,8.0,0.2,0.05,0.15,97.0,-4.3,6.0,-0.1,7.2,2.8,27.3,7.0,0.469,13.7,0.0,0.1,0.029,False
1995,Nick Anderson,SG,27,ORL,21,21.0,38.8,5.1,11.4,0.448,2.0,5.1,0.383,3.1,6.3,0.5,0.533,2.0,3.0,0.683,1.0,3.8,4.8,3.1,1.6,0.5,1.4,2.3,14.2,12.5,0.9,2.3,0.4,11.4,0.6,0.448,0.264,814.0,1.9,3.1,1.1,14.2,2.2,10.1,7.3,0.559,16.8,0.9,1.7,0.101,False
1995,Jerome Kersey,SF,32,POR,3,0.0,21.0,5.3,9.3,0.571,0.0,0.7,0.0,5.3,8.7,0.615,0.571,2.0,3.0,0.667,0.7,2.0,2.7,1.0,1.0,0.3,0.0,3.7,12.7,8.7,1.4,3.5,1.8,13.1,0.0,0.071,0.321,63.0,1.7,3.5,0.2,22.2,2.5,0.0,7.8,0.594,23.2,0.1,0.2,0.123,False
1995,Danny Ainge,SG,35,PHO,10,0.0,13.7,1.9,3.8,0.5,1.2,2.6,0.462,0.7,1.2,0.583,0.658,1.0,1.1,0.909,0.2,0.8,1.0,1.0,0.5,0.0,0.6,1.5,6.0,10.9,0.0,2.9,-0.1,6.6,0.1,0.684,0.289,137.0,2.9,1.7,0.4,15.5,1.9,12.3,4.2,0.7,16.0,0.2,0.4,0.152,False
1995,Michael Adams,PG,32,CHH,1,0.0,11.0,2.0,5.0,0.4,0.0,2.0,0.0,2.0,3.0,0.667,0.4,0.0,0.0,,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,39.7,0.0,-2.8,-2.3,12.6,0.0,0.4,0.0,11.0,-0.5,0.0,0.0,12.6,0.0,0.0,5.9,0.4,21.7,0.0,0.0,0.044,False
1995,Mahmoud Abdul-Rauf,PG,25,DEN,3,2.0,25.3,4.0,11.0,0.364,0.7,4.0,0.167,3.3,7.0,0.476,0.394,4.7,4.7,1.0,0.7,1.0,1.7,1.7,0.7,0.0,2.7,2.7,13.3,12.3,0.0,-4.9,-3.8,5.1,0.0,0.364,0.424,76.0,-1.1,3.0,0.0,10.2,1.4,17.0,4.0,0.511,27.8,-0.1,-0.1,-0.048,False
1995,Chucky Brown,SF,26,HOU,21,1.0,15.5,1.6,3.6,0.447,0.0,0.1,0.5,1.6,3.5,0.446,0.454,1.2,1.8,0.676,1.0,2.1,3.1,0.3,0.4,0.1,0.6,2.2,4.5,3.1,0.5,-4.8,-1.1,15.9,0.3,0.026,0.487,326.0,-3.7,7.3,0.1,9.2,1.4,11.5,11.7,0.509,14.9,-0.2,0.3,0.047,True
1995,Dee Brown,SG,26,BOS,4,4.0,43.0,6.5,15.5,0.419,2.3,6.5,0.346,4.3,9.0,0.472,0.492,3.5,4.0,0.875,1.5,3.5,5.0,4.8,1.3,0.3,1.8,3.3,18.8,21.6,0.4,4.4,1.4,9.3,0.1,0.419,0.258,172.0,3.0,3.8,0.3,15.7,1.6,9.2,6.5,0.543,19.9,0.3,0.5,0.129,False
1995,Mark Bryant,PF,29,POR,2,0.0,3.0,0.5,1.0,0.5,0.0,0.0,,0.5,1.0,0.5,0.5,0.0,1.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,-11.0,-6.6,22.9,0.0,0.0,1.0,6.0,-4.4,18.6,0.0,7.6,0.0,0.0,20.5,0.347,22.0,0.0,0.0,-0.162,False
1995,Jud Buechler,SF,26,CHI,10,0.0,10.4,0.9,2.1,0.429,0.0,0.2,0.0,0.9,1.9,0.474,0.429,0.2,0.4,0.5,1.1,0.9,2.0,0.5,0.4,0.3,0.3,1.5,2.0,7.1,2.4,-1.2,0.8,10.3,0.1,0.095,0.19,104.0,-2.0,13.4,0.0,9.8,2.1,11.6,11.8,0.439,11.5,0.0,0.2,0.07,False
1995,Bison Dele,C,25,DEN,3,0.0,14.7,3.3,6.0,0.556,0.0,0.0,,3.3,6.0,0.556,0.556,1.3,1.3,1.0,1.7,4.3,6.0,0.7,0.0,0.3,3.3,5.0,8.0,9.7,1.8,-9.9,-1.2,38.0,0.0,0.0,0.222,44.0,-8.7,13.0,-0.1,10.0,0.0,33.6,24.8,0.607,30.3,-0.1,-0.1,-0.124,False
1995,Vinny Del Negro,SG,28,SAS,15,15.0,25.5,3.4,7.9,0.432,0.6,1.3,0.45,2.8,6.5,0.429,0.47,1.3,1.6,0.833,0.3,1.9,2.1,2.5,0.5,0.1,1.1,1.5,8.7,16.3,0.4,-0.1,0.6,8.1,0.5,0.169,0.203,382.0,-0.8,1.2,0.2,10.8,1.1,11.1,4.8,0.509,17.1,0.2,0.7,0.088,False
1995,Hubert Davis,SG,24,NYK,11,0.0,16.7,1.5,4.4,0.354,0.9,2.5,0.37,0.6,1.9,0.333,0.458,0.2,0.2,1.0,0.0,0.6,0.6,0.8,0.1,0.5,0.8,1.8,4.2,8.2,2.3,-5.2,-1.9,4.9,0.2,0.563,0.042,184.0,-3.3,0.0,-0.2,3.8,0.3,15.5,2.5,0.471,15.5,-0.1,0.0,0.005,False
1995,Dale Davis,PF,25,IND,17,17.0,28.8,3.3,6.2,0.533,0.0,0.0,,3.3,6.2,0.533,0.533,1.4,2.8,0.489,3.1,4.9,8.0,0.4,0.4,0.8,1.3,3.3,7.9,2.1,2.6,-1.1,-0.5,21.2,0.6,0.0,0.448,490.0,-0.6,13.6,0.3,12.2,0.8,14.9,17.4,0.537,14.0,0.1,0.8,0.083,False
1995,Antonio Davis,PF,26,IND,17,0.0,21.6,1.9,4.2,0.451,0.0,0.0,,1.9,4.2,0.451,0.451,2.2,3.5,0.627,2.2,3.5,5.7,0.4,0.5,0.6,1.4,3.6,5.9,3.1,2.8,-2.2,0.5,20.1,0.5,0.0,0.831,367.0,-2.7,13.0,0.0,10.6,1.4,19.2,16.6,0.521,15.2,0.0,0.5,0.069,False
1995,Dell Curry,SG,30,CHH,4,0.0,26.8,4.0,8.5,0.471,2.3,5.3,0.429,1.8,3.3,0.538,0.603,2.5,2.8,0.909,1.3,1.0,2.3,1.5,0.0,0.0,1.5,2.8,12.8,11.4,0.0,2.7,-1.3,5.2,0.0,0.618,0.324,107.0,4.0,5.8,0.3,14.3,0.0,13.4,5.5,0.657,20.0,0.1,0.3,0.127,False
1995,Terry Cummings,PF,33,SAS,15,2.0,9.0,1.2,3.2,0.375,0.0,0.1,0.0,1.2,3.1,0.383,0.375,1.5,2.0,0.733,0.8,1.3,2.1,0.3,0.3,0.1,0.5,1.7,3.9,5.0,0.6,-4.0,0.4,15.6,0.3,0.021,0.625,135.0,-4.4,10.4,0.0,12.2,2.0,10.3,13.1,0.474,22.9,-0.1,0.3,0.102,False
1995,John Crotty,PG,25,UTA,3,0.0,8.0,0.7,1.0,0.667,0.0,0.0,,0.7,1.0,0.667,0.667,1.0,1.7,0.6,0.0,0.0,0.0,2.0,0.3,0.0,0.0,0.7,2.3,37.0,0.0,3.8,0.2,0.0,0.0,0.0,1.667,24.0,3.6,0.0,0.1,18.6,2.2,0.0,0.0,0.673,10.1,0.0,0.1,0.193,False
1995,Tyrone Corbin,SF,32,ATL,3,2.0,26.3,4.0,8.7,0.462,0.7,2.0,0.333,3.3,6.7,0.5,0.5,2.7,3.0,0.889,2.0,1.3,3.3,0.7,0.7,0.3,0.7,3.3,11.3,5.4,1.0,1.4,0.2,6.0,0.0,0.231,0.346,79.0,1.1,8.2,0.2,15.5,1.4,6.3,7.1,0.567,19.0,0.1,0.2,0.113,False
1995,Steve Colter,PG,32,CLE,4,0.0,10.8,1.3,2.5,0.5,0.0,0.3,0.0,1.3,2.3,0.556,0.5,0.5,1.0,0.5,0.3,0.0,0.3,0.5,0.3,0.0,0.0,0.5,3.0,10.3,0.0,-1.5,-0.7,0.0,0.0,0.1,0.4,43.0,-0.9,3.0,0.0,9.9,1.3,0.0,1.6,0.51,13.8,0.0,0.1,0.072,False
1995,Doug Christie,SG,24,NYK,2,0.0,3.0,0.0,2.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,0.0,0.0,0.0,-54.9,-13.9,0.0,0.0,0.0,0.0,6.0,-41.0,0.0,-0.1,-43.7,0.0,20.0,0.0,0.0,41.0,-0.1,-0.1,-0.962,False
1995,Pete Chilcutt,PF,26,HOU,20,15.0,16.2,1.6,3.2,0.484,0.7,1.8,0.389,0.9,1.4,0.607,0.594,0.7,0.9,0.824,0.8,2.2,2.9,0.9,0.4,0.2,0.6,2.0,4.5,8.0,0.9,0.3,0.4,15.3,0.2,0.563,0.266,323.0,-0.2,5.5,0.5,11.4,1.1,13.3,10.5,0.63,11.9,0.2,0.7,0.101,True
1995,Tom Chambers,PF,35,UTA,5,0.0,12.0,2.2,4.4,0.5,0.2,0.6,0.333,2.0,3.8,0.526,0.523,1.8,2.6,0.692,0.6,2.0,2.6,0.4,0.4,0.0,0.6,3.6,6.4,5.8,0.0,-3.9,0.1,24.7,0.0,0.136,0.591,60.0,-4.0,6.3,0.1,14.6,1.8,9.8,14.8,0.577,23.9,0.0,0.1,0.068,False
1995,Cedric Ceballos,SF,25,LAL,10,10.0,34.0,4.8,12.6,0.381,1.8,5.0,0.36,3.0,7.6,0.395,0.452,2.8,3.8,0.737,1.1,5.0,6.1,1.8,1.2,0.7,2.1,2.1,14.2,10.1,1.5,0.4,-0.3,17.6,0.6,0.397,0.302,340.0,0.7,3.7,-0.2,12.8,1.9,12.8,10.4,0.497,22.5,0.2,0.4,0.056,False
1995,Sam Cassell,PG,25,HOU,22,0.0,22.0,3.4,7.7,0.438,1.1,2.7,0.4,2.3,5.0,0.459,0.509,3.2,3.9,0.835,0.4,1.5,1.9,4.0,1.0,0.1,1.5,3.0,11.0,28.5,0.3,1.6,0.3,8.1,0.3,0.355,0.503,485.0,1.3,2.0,1.1,17.8,2.3,13.8,5.1,0.589,22.9,0.4,1.4,0.138,True
1995,Antoine Carr,C,33,UTA,5,0.0,22.8,2.8,6.2,0.452,0.0,0.0,,2.8,6.2,0.452,0.452,4.0,4.8,0.833,0.6,2.4,3.0,1.4,0.6,1.0,0.8,5.2,9.6,9.7,4.2,-0.4,1.3,15.6,0.0,0.0,0.774,114.0,-1.8,3.3,0.2,14.1,1.4,8.8,9.0,0.577,18.6,0.0,0.2,0.095,False
1995,Tony Campbell,SF,32,CLE,4,0.0,9.3,1.5,3.5,0.429,0.3,0.5,0.5,1.3,3.0,0.417,0.464,2.5,3.0,0.833,0.3,0.3,0.5,0.3,0.3,0.3,0.8,0.8,5.8,6.7,2.7,2.7,-0.3,4.3,0.0,0.143,0.857,37.0,2.9,3.5,0.0,17.8,1.5,13.5,3.8,0.596,30.5,0.0,0.1,0.105,False
1995,Elden Campbell,PF,26,LAL,10,10.0,37.6,6.4,13.2,0.485,0.0,0.0,,6.4,13.2,0.485,0.485,2.9,4.4,0.659,2.6,4.7,7.3,1.6,0.4,3.0,1.5,4.4,15.7,8.6,5.9,2.1,1.8,14.9,0.6,0.0,0.333,376.0,0.3,7.8,0.2,15.8,0.6,9.0,11.3,0.519,20.7,0.4,0.8,0.105,False
1995,Michael Cage,C,33,CLE,4,0.0,20.3,2.0,4.5,0.444,0.0,0.3,0.0,2.0,4.3,0.471,0.444,0.0,0.5,0.0,2.0,2.5,4.5,0.8,0.5,1.0,0.3,2.3,4.0,7.9,4.9,-1.2,0.4,19.6,0.1,0.056,0.111,81.0,-1.6,12.6,0.0,11.4,1.4,5.0,15.7,0.424,12.4,0.0,0.1,0.077,False
1995,Steve Kerr,PG,29,CHI,10,0.0,19.3,1.9,4.0,0.475,0.8,1.9,0.421,1.1,2.1,0.524,0.575,0.5,0.5,1.0,0.1,0.5,0.6,1.5,0.1,0.0,0.0,1.4,5.1,11.7,0.0,-0.2,-0.5,3.1,0.0,0.475,0.125,193.0,0.4,0.7,0.4,9.8,0.3,0.0,1.9,0.604,10.1,0.1,0.5,0.113,False
1995,Chris Mills,SF,25,CLE,4,4.0,34.8,5.0,9.3,0.541,2.0,3.5,0.571,3.0,5.8,0.522,0.649,1.3,1.3,1.0,0.5,3.5,4.0,2.8,0.8,0.5,1.5,4.5,13.3,18.7,1.4,3.8,1.9,16.0,0.2,0.378,0.135,139.0,1.9,1.8,0.2,14.8,1.2,13.3,8.2,0.676,16.5,0.2,0.4,0.14,False
1995,Greg Kite,C,33,IND,8,0.0,3.3,0.1,0.4,0.333,0.0,0.0,,0.1,0.4,0.333,0.333,0.3,0.3,1.0,0.4,0.5,0.9,0.0,0.1,0.0,0.3,1.1,0.5,0.0,0.0,-8.6,0.5,19.3,0.0,0.0,0.667,26.0,-9.1,14.5,0.0,3.4,2.1,34.0,16.9,0.515,10.5,0.0,0.0,0.037,False
1995,Detlef Schrempf,SF,32,SEA,4,4.0,38.3,5.8,14.3,0.404,2.5,4.5,0.556,3.3,9.8,0.333,0.491,4.8,6.0,0.792,0.5,4.3,4.8,3.0,0.8,0.5,2.8,3.0,18.8,13.2,1.3,0.7,-1.0,13.9,0.2,0.316,0.421,153.0,1.7,1.6,0.1,13.3,1.1,14.0,7.7,0.555,23.3,0.1,0.3,0.099,False
1995,Joe Kleine,C,33,PHO,10,10.0,16.7,3.1,5.4,0.574,0.1,0.2,0.5,3.0,5.2,0.577,0.583,0.0,0.0,,0.8,2.3,3.1,0.8,0.5,0.3,0.6,3.5,6.3,7.7,1.4,-0.7,1.2,15.5,0.1,0.037,0.0,167.0,-1.9,5.7,0.2,13.2,1.5,10.0,10.8,0.583,16.1,0.1,0.3,0.099,False
1995,Rik Smits,C,28,IND,17,17.0,32.1,7.5,13.6,0.547,0.1,0.1,1.0,7.4,13.6,0.545,0.55,5.1,6.3,0.804,1.9,5.1,7.0,2.0,0.3,0.8,2.0,4.3,20.1,13.2,2.4,4.5,1.2,19.9,0.6,0.004,0.461,546.0,3.3,7.4,1.6,22.1,0.5,10.9,13.7,0.611,26.6,0.9,2.2,0.193,False
1995,Tony Smith,SG,26,LAL,6,0.0,4.5,0.5,2.2,0.231,0.5,1.7,0.3,0.0,0.5,0.0,0.346,0.0,0.3,0.0,0.2,0.3,0.5,0.5,0.0,0.0,0.7,0.2,1.5,20.1,0.0,-8.2,-5.1,8.9,0.0,0.769,0.154,27.0,-3.1,4.2,-0.2,-2.9,0.0,22.4,6.5,0.324,31.0,0.0,-0.2,-0.299,False
1995,Steve Smith,SG,25,ATL,3,3.0,36.0,5.7,14.3,0.395,2.3,6.0,0.389,3.3,8.3,0.4,0.477,5.3,6.3,0.842,0.3,2.3,2.7,2.0,2.0,0.3,1.0,4.7,19.0,12.1,0.7,4.3,1.8,7.7,0.1,0.419,0.442,108.0,2.6,1.0,0.2,17.5,3.0,5.5,4.2,0.555,23.6,0.2,0.3,0.133,False
1995,Kenny Smith,PG,29,HOU,22,22.0,29.6,3.5,8.1,0.438,2.1,4.7,0.442,1.5,3.4,0.432,0.567,1.6,1.8,0.9,0.3,1.9,2.2,4.5,0.6,0.1,1.4,2.1,10.8,22.4,0.4,0.9,-0.8,7.4,0.2,0.584,0.225,652.0,1.7,1.3,1.1,13.8,1.1,13.7,4.4,0.608,16.2,0.5,1.4,0.101,True
1995,Charles Smith,SF,29,NYK,11,11.0,27.5,4.6,8.6,0.537,0.0,0.2,0.0,4.6,8.5,0.548,0.537,1.5,2.7,0.567,1.8,2.0,3.8,1.2,1.2,1.5,2.2,4.0,10.8,8.2,4.8,-0.3,1.8,9.4,0.7,0.021,0.316,303.0,-2.0,9.1,-0.1,13.4,2.4,18.2,9.2,0.55,21.5,0.1,0.5,0.085,False
1995,Brian Shaw,PG,28,ORL,21,0.0,16.9,2.3,5.9,0.39,1.0,2.7,0.386,1.2,3.1,0.394,0.48,1.0,1.5,0.625,0.8,2.1,3.0,3.1,0.5,0.2,1.2,2.3,6.6,29.2,0.9,1.4,0.2,14.9,0.3,0.463,0.26,355.0,1.2,5.7,0.3,14.4,1.7,15.9,10.3,0.503,21.2,0.3,0.6,0.083,False
1995,Dennis Scott,SF,26,ORL,21,15.0,35.5,5.2,12.6,0.413,2.7,7.2,0.371,2.5,5.4,0.469,0.519,1.6,1.9,0.85,0.4,2.6,3.0,2.1,1.0,0.2,1.6,3.0,14.7,9.6,0.5,-0.2,-1.2,8.5,0.3,0.572,0.152,746.0,1.0,1.4,0.6,11.8,1.6,10.5,5.0,0.547,19.4,0.3,0.9,0.061,False
1995,Byron Scott,PG,33,IND,17,0.0,17.5,1.9,5.5,0.34,0.5,2.0,0.265,1.4,3.5,0.383,0.388,1.8,2.0,0.882,0.3,1.2,1.5,0.9,0.6,0.1,1.3,1.8,6.1,9.0,0.3,-4.0,-0.9,8.4,0.2,0.362,0.362,298.0,-3.0,2.1,-0.3,7.0,1.8,16.8,5.3,0.473,20.4,-0.2,0.0,-0.006,False
1995,Steve Scheffler,C,27,SEA,1,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,52.8,14.1,100.0,0.0,0.0,0.0,1.0,38.8,0.0,0.0,97.6,0.0,0.0,61.7,1.0,45.4,0.0,0.0,1.632,False
1995,John Stockton,PG,32,UTA,5,5.0,38.6,6.8,14.8,0.459,1.6,4.0,0.4,5.2,10.8,0.481,0.514,2.6,3.4,0.765,1.2,2.2,3.4,10.2,1.4,0.2,2.8,2.6,17.8,45.4,0.5,4.3,-1.2,8.4,-0.1,0.27,0.23,193.0,5.5,3.9,0.4,19.5,1.9,14.7,6.0,0.546,23.1,0.3,0.4,0.087,False
1995,Danny Schayes,C,35,PHO,10,0.0,14.6,1.1,2.9,0.379,0.0,0.1,0.0,1.1,2.8,0.393,0.379,0.7,0.8,0.875,0.4,1.6,2.0,0.8,0.3,0.3,0.8,3.8,2.9,7.5,1.6,-7.0,0.1,12.4,0.1,0.034,0.276,146.0,-7.2,3.3,-0.1,3.3,1.1,19.7,7.9,0.446,12.4,-0.2,0.0,-0.013,False
1995,Bryon Russell,SF,24,UTA,2,0.0,6.5,2.0,3.5,0.571,1.0,2.0,0.5,1.0,1.5,0.667,0.714,0.5,1.0,0.5,0.5,0.5,1.0,1.5,0.5,0.0,0.0,1.0,5.5,51.2,0.0,16.8,2.8,11.4,0.0,0.571,0.286,13.0,14.0,9.8,0.1,40.0,4.1,0.0,10.5,0.698,28.3,0.1,0.1,0.419,False
1995,Trevor Ruffin,PG,24,PHO,5,0.0,2.2,0.8,1.6,0.5,0.2,0.8,0.25,0.6,0.8,0.75,0.563,0.2,1.0,0.2,0.0,0.6,0.6,0.4,0.2,0.0,0.0,0.0,2.0,40.9,0.0,11.3,3.2,30.8,0.0,0.5,0.625,11.0,8.1,0.0,0.0,33.1,4.7,0.0,15.8,0.49,41.5,0.0,0.0,0.157,False
1995,Donald Royal,SF,28,ORL,18,6.0,11.0,0.6,1.8,0.333,0.0,0.0,,0.6,1.8,0.333,0.333,0.8,1.1,0.75,0.3,0.7,1.1,0.5,0.2,0.0,0.7,1.2,2.1,6.3,0.0,-7.7,-2.0,7.7,0.0,0.0,0.606,198.0,-5.7,3.6,-0.3,2.6,0.8,23.7,5.7,0.443,12.7,-0.3,-0.2,-0.052,False
1995,Jalen Rose,SF,22,DEN,3,3.0,33.0,4.3,9.3,0.464,0.3,1.3,0.25,4.0,8.0,0.5,0.482,1.0,1.7,0.6,1.3,2.3,3.7,6.0,1.0,0.7,3.0,3.0,10.0,32.3,1.6,-0.4,-1.5,9.1,0.0,0.143,0.179,99.0,1.1,4.6,0.0,11.4,1.6,23.0,6.7,0.497,17.7,0.0,-0.1,-0.03,False
1995,Tree Rollins,C,39,ORL,14,0.0,5.8,0.2,0.4,0.6,0.0,0.0,,0.2,0.4,0.6,0.6,0.1,0.3,0.25,0.3,0.1,0.4,0.0,0.0,0.4,0.3,1.4,0.5,0.0,5.7,-7.5,0.7,2.9,0.0,0.0,0.8,81.0,-8.3,5.9,-0.1,0.8,0.0,37.2,4.4,0.518,6.1,-0.1,-0.1,-0.035,False
1995,Rodney Rogers,PF,23,DEN,3,3.0,25.3,4.0,7.3,0.545,0.3,1.3,0.25,3.7,6.0,0.611,0.568,0.3,1.3,0.25,0.3,3.7,4.0,1.7,1.0,1.3,1.7,4.3,8.7,12.3,4.1,0.3,1.5,18.6,0.0,0.182,0.182,76.0,-1.2,1.5,0.0,11.5,2.1,17.4,9.6,0.547,16.9,0.0,0.0,0.0,False
1995,Dennis Rodman,PF,33,SAS,14,12.0,32.8,3.7,6.9,0.542,0.0,0.4,0.0,3.7,6.5,0.571,0.542,1.4,2.5,0.571,4.9,9.9,14.8,1.3,0.9,0.0,1.8,3.6,8.9,6.4,0.0,1.2,0.4,33.3,1.1,0.052,0.365,459.0,0.8,17.6,0.4,15.8,1.4,18.3,25.7,0.557,13.5,0.4,1.6,0.166,False
1995,James Robinson,PG,24,POR,2,0.0,2.0,1.0,1.5,0.667,1.0,1.5,0.667,0.0,0.0,,1.0,0.0,0.0,,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,3.0,83.7,0.0,46.2,4.5,0.0,0.0,1.0,0.0,4.0,41.7,0.0,0.1,65.5,0.0,0.0,0.0,1.0,34.3,0.0,0.1,0.649,False
1995,Bryant Stith,SG,24,DEN,3,1.0,28.3,5.7,10.7,0.531,0.3,2.0,0.167,5.3,8.7,0.615,0.547,5.0,6.3,0.789,1.0,2.0,3.0,2.3,0.3,0.3,0.0,2.3,16.7,16.7,0.9,6.4,-0.1,9.1,0.0,0.188,0.594,85.0,6.5,4.0,0.4,22.4,0.6,0.0,6.4,0.619,21.2,0.2,0.4,0.202,False
1995,Rod Strickland,PG,28,POR,3,3.0,42.0,9.0,21.7,0.415,0.7,1.7,0.4,8.3,20.0,0.417,0.431,4.7,6.0,0.778,0.3,3.7,4.0,12.3,1.0,0.7,3.3,3.7,23.3,50.3,1.4,1.8,-1.4,12.0,-0.1,0.077,0.277,126.0,3.2,0.9,0.1,19.5,1.3,12.1,5.9,0.48,30.1,0.1,0.0,-0.002,False
1995,Clifford Robinson,SF,28,POR,3,3.0,39.7,5.7,15.7,0.362,1.3,5.7,0.235,4.3,10.0,0.433,0.404,3.0,5.3,0.563,2.3,4.0,6.3,2.7,0.7,0.3,2.7,4.3,15.7,10.3,0.7,-6.1,-3.3,13.8,-0.1,0.362,0.34,119.0,-2.9,6.6,-0.2,8.5,0.9,12.9,9.8,0.435,23.8,-0.1,-0.3,-0.13,False
1995,Ennis Whatley,PG,32,ATL,3,0.0,6.3,0.0,1.3,0.0,0.0,0.0,,0.0,1.3,0.0,0.0,0.0,0.0,,0.3,1.0,1.3,0.3,0.0,0.0,0.0,0.7,0.0,8.5,0.0,-13.9,-3.4,18.8,0.0,0.0,0.0,19.0,-10.5,5.7,-0.1,-3.3,0.0,0.0,11.9,0.0,9.9,-0.1,-0.1,-0.168,False
1995,Haywoode Workman,PG,29,IND,17,0.0,16.2,1.4,3.9,0.358,0.1,1.1,0.111,1.3,2.9,0.449,0.373,1.6,1.9,0.844,0.3,1.4,1.6,2.6,0.6,0.0,0.9,2.6,4.5,26.6,0.0,-0.8,1.7,10.5,0.3,0.269,0.478,275.0,-2.4,2.3,0.1,10.1,2.2,16.5,6.4,0.475,16.4,0.1,0.4,0.071,False
1995,Joe Wolf,PF,30,CHH,1,0.0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7,-0.8,0.0,0.0,,,3.0,-0.9,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,False
1995,David Wingate,SG,31,CHH,4,4.0,18.3,3.3,6.8,0.481,0.5,1.5,0.333,2.8,5.3,0.524,0.519,1.0,1.5,0.667,0.8,0.8,1.5,3.8,1.0,0.0,1.0,3.5,8.0,44.5,0.0,5.9,4.3,5.7,0.1,0.222,0.222,73.0,1.6,5.1,0.1,17.5,3.1,11.9,5.4,0.54,22.0,0.1,0.2,0.148,False
1995,Reggie Williams,SF,30,DEN,3,3.0,28.0,2.7,12.0,0.222,1.3,4.3,0.308,1.3,7.7,0.174,0.278,2.0,2.0,1.0,1.7,3.7,5.3,4.0,1.0,0.3,1.0,3.7,8.7,23.8,0.9,-2.3,-1.6,16.8,0.0,0.361,0.167,84.0,-0.7,6.8,-0.1,8.5,1.9,7.2,11.5,0.336,22.2,0.0,-0.1,-0.06,False
1995,Monty Williams,SF,23,NYK,1,0.0,4.0,2.0,2.0,1.0,0.0,0.0,,2.0,2.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,12.0,2.9,0.0,0.0,0.0,0.0,4.0,9.2,0.0,0.0,38.3,0.0,0.0,0.0,1.0,24.6,0.0,0.0,0.402,False
1995,Hot Rod Williams,PF,32,CLE,4,4.0,36.0,3.0,10.5,0.286,0.0,0.3,0.0,3.0,10.3,0.293,0.286,0.8,2.0,0.375,0.8,5.5,6.3,2.8,2.3,0.8,2.5,2.8,6.8,15.8,2.1,-5.0,0.9,24.2,0.3,0.024,0.19,144.0,-5.8,2.7,-0.7,4.5,3.5,18.0,12.3,0.297,19.5,-0.1,-0.4,-0.125,False
