player,season,fg3_per_g,fg3a_per_g,fg3_pct,champion
Nikola Mirotić,2019,1.6,5.4,0.289,False
Donovan Mitchell,2019,2.2,8.6,0.256,False
Greg Monroe,2019,0.1,0.4,0.25,False
Eric Moreland,2019,0.0,0.0,0.0,True
Rudy Gay,2018,0.8,3.6,0.222,False
Draymond Green,2018,1.0,3.8,0.266,True
Danny Green,2018,1.0,4.0,0.25,False
Jerami Grant,2018,0.3,1.3,0.25,False
Marcin Gortat,2018,0.0,0.0,0.0,False
Eric Gordon,2018,2.5,7.6,0.331,False
Rudy Gobert,2018,0.0,0.0,0.0,False
Manu Ginóbili,2018,1.2,3.6,0.333,False
Taj Gibson,2018,0.0,0.0,0.0,False
Marcus Georges-Hunt,2018,0.0,0.0,0.0,False
Paul George,2018,3.2,8.7,0.365,False
Goran Dragić,2018,1.6,4.2,0.381,False
Pau Gasol,2018,0.2,0.6,0.333,False
Markelle Fultz,2018,0.0,0.0,0.0,False
Tim Frazier,2018,0.0,0.0,0.0,False
Bryn Forbes,2018,0.5,2.3,0.222,False
Terrance Ferguson,2018,0.3,0.3,1.0,False
Raymond Felton,2018,1.2,2.3,0.5,False
Derrick Favors,2018,0.2,0.5,0.4,False
Dante Exum,2018,0.2,0.7,0.286,False
Joel Embiid,2018,1.0,3.6,0.276,False
Wayne Ellington,2018,2.4,6.0,0.4,False
Kevin Durant,2018,2.2,6.6,0.341,True
Jeff Green,2018,1.0,3.2,0.3,False
Gerald Green,2018,1.6,4.2,0.375,False
Damian Jones,2018,0.0,0.0,0.0,True
James Harden,2018,3.1,10.2,0.299,False
Maurice Harkless,2018,1.0,3.0,0.333,False
Cheick Diallo,2018,0.0,0.0,0.0,False
Tyler Johnson,2018,1.2,2.0,0.6,False
Joe Johnson,2018,0.0,0.4,0.0,False
James Johnson,2018,1.4,2.6,0.538,False
Dakari Johnson,2018,0.0,0.0,0.0,False
Amir Johnson,2018,0.0,0.0,0.0,False
Jonas Jerebko,2018,0.1,0.6,0.167,False
Brandon Jennings,2018,0.0,2.0,0.0,False
LeBron James,2018,1.8,5.2,0.342,False
Aaron Jackson,2018,0.0,0.3,0.0,False
Joe Ingles,2018,3.2,7.0,0.455,False
Ersan İlyasova,2018,0.9,3.1,0.29,False
Andre Iguodala,2018,0.9,2.5,0.378,True
Serge Ibaka,2018,0.9,2.4,0.375,False
Josh Huestis,2018,0.0,0.0,0.0,False
Al Horford,2018,0.8,2.3,0.349,False
Rodney Hood,2018,0.2,1.4,0.167,False
Richaun Holmes,2018,0.0,0.0,0.0,False
Jrue Holiday,2018,1.8,5.6,0.32,False
Solomon Hill,2018,0.7,1.8,0.375,False
George Hill,2018,0.8,2.7,0.314,False
Nenê,2018,0.0,0.0,0.0,False
John Henson,2018,0.0,0.0,0.0,False
Gorgui Dieng,2018,0.4,1.0,0.4,False
Corey Brewer,2018,0.8,1.8,0.455,False
DeMar DeRozan,2018,1.0,3.5,0.286,False
Matthew Dellavedova,2018,0.3,1.5,0.222,False
Tarik Black,2018,0.0,0.0,0.0,False
Nemanja Bjelica,2018,0.8,1.4,0.571,False
Dāvis Bertāns,2018,0.6,3.2,0.188,False
Jordan Bell,2018,0.0,0.1,0.0,True
Marco Belinelli,2018,1.6,4.6,0.348,False
Bradley Beal,2018,3.5,7.5,0.467,False
Aron Baynes,2018,0.6,1.2,0.478,False
Jerryd Bayless,2018,0.0,0.0,0.0,False
Wade Baldwin,2018,0.3,0.3,1.0,False
Luke Babbitt,2018,0.0,0.0,0.0,False
Trevor Ariza,2018,1.5,5.4,0.286,False
OG Anunoby,2018,1.3,2.9,0.448,False
Carmelo Anthony,2018,1.0,4.7,0.214,False
Giannis Antetokounmpo,2018,0.6,2.0,0.286,False
Ryan Anderson,2018,0.5,1.4,0.333,False
Kyle Anderson,2018,0.0,0.8,0.0,False
Justin Anderson,2018,0.3,1.0,0.286,False
Al-Farouq Aminu,2018,3.3,7.5,0.433,False
LaMarcus Aldridge,2018,0.6,1.0,0.6,False
Bam Adebayo,2018,0.0,0.2,0.0,False
Steven Adams,2018,0.0,0.0,0.0,False
Álex Abrines,2018,1.0,2.2,0.462,False
Furkan Korkmaz,2018,1.0,1.0,1.0,False
Eric Bledsoe,2018,1.0,3.1,0.318,False
Bojan Bogdanović,2018,2.4,6.4,0.378,False
Trevor Booker,2018,0.0,0.1,0.0,False
Zach Collins,2018,0.8,3.5,0.214,False
Ed Davis,2018,0.0,0.0,0.0,False
Anthony Davis,2018,0.7,2.4,0.273,False
Stephen Curry,2018,4.3,10.8,0.395,True
Jae Crowder,2018,2.0,6.0,0.333,False
Jordan Crawford,2018,1.5,4.0,0.375,False
Jamal Crawford,2018,1.4,3.4,0.412,False
Robert Covington,2018,1.5,4.8,0.313,False
Quinn Cook,2018,0.4,1.8,0.226,True
Pat Connaughton,2018,0.5,2.5,0.2,False
Darren Collison,2018,1.1,3.3,0.348,False
Jordan Clarkson,2018,0.6,2.4,0.239,False
Tony Bradley,2018,0.0,0.0,0.0,False
Ian Clark,2018,1.1,3.1,0.357,False
Clint Capela,2018,0.0,0.0,0.0,False
José Calderón,2018,0.3,1.4,0.222,False
Jimmy Butler,2018,1.6,3.4,0.471,False
Alec Burks,2018,1.0,2.2,0.45,False
Sterling Brown,2018,0.3,1.0,0.333,False
Lorenzo Brown,2018,0.5,1.3,0.4,False
Jaylen Brown,2018,2.4,6.2,0.393,False
Aaron Brooks,2018,0.0,0.5,0.0,False
Malcolm Brogdon,2018,0.7,2.7,0.263,False
Tyus Jones,2018,0.0,0.5,0.0,False
Cory Joseph,2018,0.4,1.6,0.273,False
Jeff Teague,2018,1.4,3.6,0.389,False
Chris Paul,2018,2.5,6.6,0.374,False
Jayson Tatum,2018,1.2,3.7,0.324,False
Caleb Swanigan,2018,0.0,1.0,0.0,False
David Stockton,2018,0.0,0.5,0.0,False
Lance Stephenson,2018,1.1,3.7,0.308,False
Tony Snell,2018,0.7,3.0,0.238,False
Jason Smith,2018,0.0,0.0,0.0,False
J.R. Smith,2018,2.0,5.5,0.367,False
Marcus Smart,2018,1.0,4.5,0.221,False
Ben Simmons,2018,0.0,0.1,0.0,False
Pascal Siakam,2018,0.3,0.4,0.75,False
Mike Scott,2018,1.2,1.8,0.636,False
Tomáš Satoranský,2018,0.0,0.5,0.0,False
Dario Šarić,2018,2.0,5.2,0.385,False
Ricky Rubio,2018,1.7,5.3,0.313,False
Terry Rozier,2018,2.7,7.7,0.347,False
Derrick Rose,2018,1.4,2.0,0.7,False
Rajon Rondo,2018,0.9,2.1,0.421,False
Glenn Robinson III,2018,0.0,0.0,0.0,False
Josh Richardson,2018,1.2,3.8,0.316,False
J.J. Redick,2018,2.6,7.5,0.347,False
Zhou Qi,2018,0.0,0.0,0.0,False
Norman Powell,2018,0.2,1.2,0.143,False
Otto Porter Jr.,2018,1.0,2.4,0.417,False
Jason Terry,2018,0.7,1.7,0.4,False
Klay Thompson,2018,3.2,7.5,0.427,True
Tristan Thompson,2018,0.0,0.1,0.0,False
Hassan Whiteside,2018,0.0,0.0,0.0,False
Kyle Korver,2018,2.0,5.0,0.413,False
Ante Žižić,2018,0.0,0.0,0.0,False
Tyler Zeller,2018,0.0,0.0,0.0,False
Thaddeus Young,2018,0.3,1.0,0.286,False
Nick Young,2018,0.7,2.4,0.298,True
Joe Young,2018,0.0,0.0,0.0,False
Guerschon Yabusele,2018,0.0,0.5,0.0,False
Delon Wright,2018,0.9,2.1,0.429,False
Justise Winslow,2018,1.4,3.8,0.368,False
Andrew Wiggins,2018,1.4,4.2,0.333,False
Derrick White,2018,0.3,0.7,0.5,False
Karl-Anthony Towns,2018,0.6,2.2,0.273,False
Russell Westbrook,2018,2.5,7.0,0.357,False
David West,2018,0.1,0.1,0.5,True
John Wall,2018,0.7,3.5,0.19,False
Dwyane Wade,2018,0.0,0.8,0.0,False
Fred VanVleet,2018,1.3,4.7,0.286,False
Jonas Valančiūnas,2018,0.2,0.5,0.4,False
Ekpe Udoh,2018,0.0,0.0,0.0,False
Myles Turner,2018,0.9,1.9,0.462,False
Evan Turner,2018,0.7,2.3,0.286,False
P.J. Tucker,2018,2.1,4.4,0.467,False
Jakob Poeltl,2018,0.0,0.1,0.0,False
Domantas Sabonis,2018,0.1,1.0,0.143,False
Brandon Paul,2018,0.0,0.0,0.0,False
Ian Mahinmi,2018,0.0,0.0,0.0,False
Patty Mills,2018,2.6,7.0,0.371,False
Darius Miller,2018,1.0,2.7,0.375,False
C.J. Miles,2018,1.9,4.5,0.422,False
Khris Middleton,2018,3.6,5.9,0.61,False
Rodney McGruder,2018,0.0,0.5,0.0,False
JaVale McGee,2018,0.0,0.1,0.0,True
T.J. McConnell,2018,0.2,0.3,0.667,False
CJ McCollum,2018,2.8,6.5,0.423,False
Patrick McCaw,2018,0.0,0.2,0.0,True
Patrick Patterson,2018,0.3,0.7,0.5,False
Thon Maker,2018,1.0,3.3,0.3,False
Kyle Lowry,2018,2.8,6.3,0.444,False
Donovan Mitchell,2018,2.3,7.3,0.313,False
Kevin Love,2018,1.7,5.0,0.34,False
Kevon Looney,2018,0.0,0.1,0.0,True
Shaun Livingston,2018,0.0,0.0,0.0,True
Damian Lillard,2018,2.3,7.5,0.3,False
DeAndre Liggins,2018,0.0,0.0,0.0,False
Meyers Leonard,2018,0.0,0.0,0.0,False
T.J. Leaf,2018,0.0,0.0,0.0,False
Jake Layman,2018,0.0,0.0,0.0,False
Ty Lawson,2018,1.0,1.6,0.625,False
Joffrey Lauvergne,2018,0.0,0.0,0.0,False
Shane Larkin,2018,0.4,1.2,0.308,False
Nikola Mirotić,2018,2.4,5.7,0.431,False
Luc Mbah a Moute,2018,0.3,1.7,0.2,False
Kelly Olynyk,2018,1.6,3.8,0.421,False
Tony Parker,2018,0.0,1.0,0.0,False
Jabari Parker,2018,0.9,2.7,0.316,False
Zaza Pachulia,2018,0.0,0.0,0.0,True
Kelly Oubre Jr.,2018,0.7,3.2,0.211,False
Cedi Osman,2018,0.1,0.5,0.143,False
Chinanu Onuaku,2018,0.0,0.0,0.0,False
Victor Oladipo,2018,3.3,8.1,0.404,False
Emeka Okafor,2018,0.0,0.0,0.0,False
Semi Ojeleye,2018,0.4,1.3,0.273,False
Royce O'Neale,2018,0.9,2.5,0.357,False
Jusuf Nurkić,2018,0.0,0.0,0.0,False
Lucas Nogueira,2018,0.0,0.0,0.0,False
Raul Neto,2018,0.3,0.9,0.286,False
Shabazz Napier,2018,0.0,2.0,0.0,False
Larry Nance Jr.,2018,0.0,0.1,0.0,False
Abdel Nader,2018,0.0,0.4,0.0,False
Dejounte Murray,2018,0.8,1.2,0.667,False
Shabazz Muhammad,2018,1.0,1.3,0.8,False
Markieff Morris,2018,0.3,2.0,0.167,False
Marcus Morris,2018,1.6,3.8,0.417,False
E'Twaun Moore,2018,1.0,2.8,0.36,False
Greg Monroe,2018,0.0,0.0,0.0,False
Draymond Green,2017,1.9,4.6,0.41,True
Danny Green,2017,1.6,4.8,0.342,False
Jerami Grant,2017,0.4,1.2,0.333,False
Jerian Grant,2017,0.2,1.8,0.111,False
JaMychal Green,2017,1.2,2.7,0.438,False
Gerald Green,2017,1.6,3.5,0.467,False
Derrick Favors,2017,0.0,0.0,0.0,False
Blake Griffin,2017,1.3,2.0,0.667,False
Tim Hardaway Jr.,2017,1.8,7.0,0.262,False
James Harden,2017,2.9,10.5,0.278,False
Eric Gordon,2017,2.5,6.4,0.386,False
Maurice Harkless,2017,0.5,3.0,0.167,False
Marcin Gortat,2017,0.0,0.0,0.0,False
Cristiano Felício,2017,0.0,0.0,0.0,False
Rudy Gobert,2017,0.0,0.0,0.0,False
Manu Ginóbili,2017,0.6,2.5,0.225,False
Taj Gibson,2017,0.0,0.0,0.0,False
Paul George,2017,4.5,10.5,0.429,False
Pau Gasol,2017,0.4,1.1,0.333,False
Marc Gasol,2017,1.2,2.0,0.583,False
Channing Frye,2017,1.7,3.3,0.513,False
Enes Freedom,2017,0.0,0.0,0.0,False
Bryn Forbes,2017,0.3,1.5,0.222,False
Raymond Felton,2017,0.6,1.3,0.444,False
Andrew Harrison,2017,0.8,2.2,0.385,False
Montrezl Harrell,2017,0.0,0.0,0.0,False
Kyle Korver,2017,1.5,3.8,0.391,False
Spencer Hawes,2017,0.3,0.7,0.5,False
LeBron James,2017,2.4,5.9,0.411,False
James Ennis III,2017,1.0,3.2,0.316,False
DeAndre Jordan,2017,0.0,0.1,0.0,False
James Jones,2017,0.0,0.4,0.0,False
Damian Jones,2017,0.0,0.0,0.0,True
Dahntay Jones,2017,0.1,0.2,0.5,False
Wesley Johnson,2017,0.0,0.0,0.0,False
Joe Johnson,2017,1.4,4.1,0.333,False
Amir Johnson,2017,0.1,0.2,0.333,False
Jonas Jerebko,2017,0.4,1.3,0.333,False
Brandon Jennings,2017,0.2,1.0,0.154,False
Richard Jefferson,2017,0.4,1.4,0.263,False
Kyrie Irving,2017,2.4,6.6,0.373,False
Gordon Hayward,2017,2.5,6.2,0.412,False
Joe Ingles,2017,1.4,3.7,0.366,False
Ersan İlyasova,2017,0.2,0.8,0.2,False
Andre Iguodala,2017,0.5,2.6,0.19,True
Serge Ibaka,2017,1.2,3.8,0.316,False
Kris Humphries,2017,0.0,0.0,0.0,False
Dwight Howard,2017,0.0,0.0,0.0,False
Al Horford,2017,1.5,2.9,0.519,False
Rodney Hood,2017,1.2,4.5,0.26,False
George Hill,2017,1.5,3.9,0.387,False
Nenê,2017,0.0,0.1,0.0,False
John Henson,2017,0.0,0.0,0.0,False
Dante Exum,2017,0.6,1.7,0.333,False
LaMarcus Aldridge,2017,0.1,0.9,0.143,False
Monta Ellis,2017,0.5,2.0,0.25,False
Trey Burke,2017,0.0,0.7,0.0,False
Bobby Brown,2017,1.0,2.2,0.455,False
Aaron Brooks,2017,1.0,2.0,0.5,False
Malcolm Brogdon,2017,1.7,3.5,0.476,False
Avery Bradley,2017,2.2,6.3,0.351,False
Joel Bolomboy,2017,0.0,0.0,0.0,False
Bojan Bogdanović,2017,1.2,3.5,0.356,False
Patrick Beverley,2017,1.9,4.7,0.404,False
Dāvis Bertāns,2017,0.6,1.5,0.4,False
Michael Beasley,2017,0.8,1.3,0.6,False
Bradley Beal,2017,2.2,7.8,0.287,False
Kent Bazemore,2017,1.2,4.0,0.292,False
Brandon Bass,2017,0.0,0.0,0.0,False
Matt Barnes,2017,0.1,0.7,0.125,True
Wade Baldwin,2017,0.0,0.0,0.0,False
Trevor Ariza,2017,2.1,5.5,0.377,False
Joel Anthony,2017,0.0,0.0,0.0,False
Giannis Antetokounmpo,2017,0.7,1.7,0.4,False
Ryan Anderson,2017,1.5,5.5,0.283,False
Kyle Anderson,2017,0.2,0.7,0.3,False
Al-Farouq Aminu,2017,1.8,4.3,0.412,False
Álex Abrines,2017,1.0,3.4,0.294,False
Lavoy Allen,2017,0.0,0.0,0.0,False
Steven Adams,2017,0.0,0.0,0.0,False
Jaylen Brown,2017,0.3,1.4,0.217,False
Jimmy Butler,2017,1.0,3.8,0.261,False
Kevin Durant,2017,2.5,5.7,0.442,True
José Calderón,2017,0.7,2.0,0.333,False
